resid,leaflet,X coords,Y coords,Z coords,Thickness
2043,upper leaflet,51.714,23.108,6.314,4.207
2044,upper leaflet,2.918,42.441,5.859,3.538
2045,upper leaflet,37.807,49.586,6.176,4.240
2046,upper leaflet,9.706,45.478,6.205,4.287
2047,upper leaflet,3.133,3.884,6.107,4.286
2048,upper leaflet,50.109,5.565,6.186,4.185
2049,upper leaflet,36.242,7.573,6.352,4.390
2050,upper leaflet,54.292,13.307,6.304,4.387
2051,upper leaflet,45.689,48.986,6.239,4.211
2052,upper leaflet,9.134,32.086,5.898,4.211
2053,upper leaflet,44.425,41.400,5.311,3.583
2054,upper leaflet,14.978,31.736,6.348,3.951
2055,upper leaflet,26.598,29.662,6.037,4.163
2056,upper leaflet,29.911,19.670,6.364,4.338
2057,upper leaflet,26.463,49.690,6.017,4.156
2058,upper leaflet,37.745,4.723,6.002,4.467
2059,upper leaflet,2.702,12.194,5.847,4.470
2060,upper leaflet,2.697,43.098,6.208,3.710
2061,upper leaflet,49.830,11.012,6.053,4.300
2062,upper leaflet,7.122,38.580,6.044,3.693
2063,upper leaflet,20.281,52.545,6.097,4.021
2064,upper leaflet,9.511,30.313,5.953,3.938
2065,upper leaflet,15.137,5.265,6.338,4.327
2066,upper leaflet,5.834,34.498,6.272,3.263
2067,upper leaflet,42.979,33.453,5.855,3.832
2068,upper leaflet,10.841,20.028,5.992,4.354
2069,upper leaflet,9.478,49.239,6.445,4.404
2070,upper leaflet,38.537,18.869,6.234,4.300
2071,upper leaflet,26.744,53.715,6.165,4.137
2072,upper leaflet,27.543,33.952,5.805,3.862
2073,upper leaflet,22.575,47.918,5.938,3.958
2074,upper leaflet,5.345,39.793,6.180,3.624
2075,upper leaflet,30.582,44.374,6.222,3.885
2076,upper leaflet,32.620,35.832,5.991,3.849
2077,upper leaflet,23.499,13.500,6.286,4.442
2078,upper leaflet,44.993,43.512,5.684,3.745
2079,upper leaflet,14.962,46.053,6.386,4.325
2080,upper leaflet,27.446,29.171,5.880,3.957
2081,upper leaflet,16.411,20.690,6.499,4.267
2082,upper leaflet,39.932,2.731,6.718,4.304
2083,upper leaflet,21.704,20.894,5.982,4.277
2084,upper leaflet,42.955,44.947,5.423,3.850
2085,upper leaflet,10.321,32.242,5.976,3.805
2086,upper leaflet,8.506,25.235,6.059,4.043
2087,upper leaflet,22.439,36.807,5.890,3.890
2088,upper leaflet,36.961,24.352,5.697,4.181
2089,upper leaflet,16.599,42.927,6.397,4.020
2090,upper leaflet,6.255,39.873,6.251,3.605
2091,upper leaflet,54.024,10.974,6.644,4.424
2092,upper leaflet,18.830,18.560,6.205,4.385
2093,upper leaflet,28.890,5.329,6.095,4.328
2094,upper leaflet,4.926,8.368,6.031,4.269
2095,upper leaflet,17.665,10.478,6.056,4.488
2096,upper leaflet,0.291,44.184,5.795,4.077
2097,upper leaflet,44.285,2.975,5.966,4.039
2098,upper leaflet,38.381,15.208,6.323,4.229
2099,upper leaflet,4.053,2.397,6.262,4.164
2100,upper leaflet,18.506,51.166,5.941,4.380
2101,upper leaflet,44.564,51.422,5.985,4.202
2102,upper leaflet,4.284,25.228,6.034,3.832
2103,upper leaflet,33.646,21.127,6.428,4.187
2104,upper leaflet,49.695,47.455,6.023,3.852
2105,upper leaflet,19.725,36.810,5.976,4.008
2106,upper leaflet,54.037,42.281,6.315,3.976
2107,upper leaflet,10.991,28.086,6.494,4.287
2108,upper leaflet,38.190,21.651,6.183,3.782
2109,upper leaflet,11.726,48.448,6.341,4.262
2110,upper leaflet,6.997,26.313,6.240,3.854
2111,upper leaflet,5.905,28.730,5.934,3.671
2112,upper leaflet,16.353,34.074,5.979,3.970
2113,upper leaflet,33.723,37.417,5.387,3.777
2114,upper leaflet,42.368,29.282,6.384,3.747
2115,upper leaflet,29.359,31.297,6.094,3.894
2116,upper leaflet,11.095,45.268,6.057,4.125
2117,upper leaflet,27.449,27.608,6.218,3.818
2118,upper leaflet,8.640,23.799,6.208,4.634
2119,upper leaflet,26.212,21.016,6.135,4.243
2120,upper leaflet,54.321,11.921,6.183,4.703
2121,upper leaflet,36.134,1.817,6.223,4.329
2122,upper leaflet,52.686,29.417,6.015,3.943
2123,upper leaflet,52.965,8.442,6.110,4.394
2124,upper leaflet,39.187,4.012,6.433,4.438
2125,upper leaflet,32.291,36.304,6.072,3.911
2126,upper leaflet,9.823,33.568,5.857,4.057
2127,upper leaflet,4.741,5.397,6.201,4.364
2128,upper leaflet,44.332,30.642,6.041,3.763
2129,upper leaflet,48.903,0.405,6.545,4.367
2130,upper leaflet,3.895,54.020,6.324,4.427
2131,upper leaflet,1.695,14.800,6.203,4.076
2132,upper leaflet,24.658,34.754,6.008,4.161
2133,upper leaflet,8.233,28.635,6.188,3.947
2134,upper leaflet,16.039,39.258,5.918,3.715
2135,upper leaflet,44.110,35.577,5.936,4.231
2136,upper leaflet,48.254,6.724,6.180,4.379
2137,upper leaflet,42.149,54.342,6.489,4.414
2138,upper leaflet,17.027,48.342,6.318,4.170
2139,upper leaflet,19.146,54.488,6.298,4.192
2140,upper leaflet,30.164,26.740,6.031,4.009
2141,upper leaflet,47.718,44.834,5.708,3.576
2142,upper leaflet,17.690,7.271,5.892,4.566
2143,upper leaflet,18.705,38.088,5.824,3.694
2144,upper leaflet,45.426,23.740,6.213,4.101
2145,upper leaflet,34.127,53.078,6.176,4.381
2146,upper leaflet,43.672,41.830,5.680,3.475
2147,upper leaflet,21.435,40.944,5.744,4.255
2148,upper leaflet,4.691,0.916,6.492,4.182
2149,upper leaflet,47.601,22.041,5.758,3.888
2150,upper leaflet,53.508,44.824,5.753,4.101
2151,upper leaflet,29.279,33.365,5.955,3.586
2152,upper leaflet,44.324,43.449,5.802,3.415
2153,upper leaflet,37.991,41.667,5.546,3.902
2154,upper leaflet,38.429,44.978,5.937,3.754
2155,upper leaflet,26.923,28.943,6.267,3.999
2156,upper leaflet,42.941,23.733,6.608,3.657
2157,upper leaflet,9.990,46.645,6.196,4.202
2158,upper leaflet,21.111,44.776,5.973,4.138
2159,upper leaflet,8.479,21.485,6.161,4.244
2160,upper leaflet,34.895,13.355,6.528,4.019
2161,upper leaflet,39.992,23.125,6.339,3.958
2162,upper leaflet,20.741,7.005,6.195,4.410
2163,upper leaflet,47.046,1.348,6.188,4.368
2164,upper leaflet,7.791,17.530,6.079,4.290
2165,upper leaflet,30.482,28.629,6.482,3.902
2166,upper leaflet,31.040,20.791,6.374,4.122
2167,upper leaflet,26.086,6.564,6.442,4.280
2168,upper leaflet,37.042,2.149,6.106,4.617
2169,upper leaflet,9.295,12.868,5.897,4.307
2170,upper leaflet,26.098,34.618,6.238,4.034
2171,upper leaflet,36.632,15.004,6.292,4.520
2172,upper leaflet,15.624,20.147,6.073,4.219
2173,upper leaflet,12.420,5.655,6.104,4.433
2174,upper leaflet,51.006,7.236,6.169,4.341
2175,upper leaflet,20.158,18.672,6.353,4.175
2176,upper leaflet,43.968,13.738,6.321,4.402
2177,upper leaflet,0.762,24.102,5.830,3.977
2178,upper leaflet,28.032,41.015,6.460,3.979
2179,upper leaflet,40.027,32.678,5.916,3.993
2180,upper leaflet,54.420,43.535,6.056,4.018
2181,upper leaflet,22.123,32.902,6.173,3.920
2182,upper leaflet,12.290,8.285,6.043,4.330
2183,upper leaflet,33.726,22.040,6.016,4.255
2184,upper leaflet,49.278,8.598,6.248,4.407
2185,upper leaflet,5.309,14.010,5.879,4.326
2186,upper leaflet,23.042,7.701,6.441,4.396
2187,upper leaflet,22.780,39.291,6.128,4.010
2188,upper leaflet,31.645,1.840,6.375,4.351
2189,upper leaflet,39.402,2.098,6.711,4.332
2190,upper leaflet,4.766,0.145,6.576,4.173
2191,upper leaflet,31.658,16.571,6.051,4.452
2192,upper leaflet,8.511,42.879,6.376,3.958
2193,upper leaflet,8.796,46.417,6.122,4.389
2194,upper leaflet,49.404,38.913,5.252,3.695
2195,upper leaflet,6.272,35.263,6.391,3.604
2196,upper leaflet,17.581,39.262,5.819,3.760
2197,upper leaflet,5.137,6.244,6.109,4.384
2198,upper leaflet,6.213,3.611,6.426,4.218
2199,upper leaflet,34.893,10.664,6.001,4.349
2200,upper leaflet,15.713,7.406,6.039,4.463
2201,upper leaflet,2.786,5.502,6.456,4.437
2202,upper leaflet,41.965,35.020,6.060,3.780
2203,upper leaflet,11.798,18.329,6.159,4.078
2204,upper leaflet,9.442,44.631,6.393,4.075
2205,upper leaflet,11.288,39.463,5.920,3.898
2206,upper leaflet,29.819,37.270,6.474,4.228
2207,upper leaflet,26.895,36.995,6.083,3.655
2208,upper leaflet,0.038,54.297,6.228,4.267
2209,upper leaflet,32.389,46.178,6.216,3.960
2210,upper leaflet,13.743,18.912,6.184,4.435
2211,upper leaflet,48.241,47.279,6.287,3.898
2212,upper leaflet,6.955,44.663,6.102,4.226
2213,upper leaflet,48.611,15.356,6.424,4.411
2214,upper leaflet,53.875,10.499,6.632,4.335
2215,upper leaflet,42.115,45.873,5.934,4.097
2216,upper leaflet,6.284,42.703,6.151,3.869
2217,upper leaflet,53.254,48.173,6.266,4.041
2218,upper leaflet,51.024,49.514,6.222,4.121
2219,upper leaflet,16.982,41.350,5.597,3.888
2220,upper leaflet,34.007,31.113,6.321,3.778
2221,upper leaflet,49.180,40.563,5.925,3.859
2222,upper leaflet,13.949,30.176,5.972,4.043
2223,upper leaflet,17.473,4.999,6.224,4.361
2224,upper leaflet,31.959,9.208,6.107,4.299
2225,upper leaflet,39.916,6.090,6.196,4.563
2226,upper leaflet,32.994,15.250,6.213,4.352
2227,upper leaflet,8.164,0.647,6.369,4.279
2228,upper leaflet,28.811,37.609,6.522,4.065
2229,upper leaflet,7.425,9.226,6.094,4.218
2230,upper leaflet,49.729,13.212,6.318,4.263
2231,upper leaflet,8.000,36.069,6.013,3.915
2232,upper leaflet,2.126,5.174,6.150,4.492
2233,upper leaflet,4.080,30.644,5.789,3.508
2234,upper leaflet,50.648,50.461,6.326,3.978
2235,upper leaflet,46.742,51.057,6.497,4.171
2236,upper leaflet,46.631,18.426,5.876,4.018
2237,upper leaflet,18.385,3.386,6.054,4.518
2238,upper leaflet,21.576,27.257,6.363,4.182
2239,upper leaflet,5.605,54.058,6.685,4.354
2240,upper leaflet,13.385,6.567,5.979,4.359
2241,upper leaflet,8.205,13.800,6.166,4.455
2242,upper leaflet,10.208,32.794,5.599,3.902
2243,upper leaflet,40.277,46.601,5.947,3.748
2244,upper leaflet,6.567,54.372,6.281,4.579
2245,upper leaflet,1.346,45.680,6.216,4.115
2246,upper leaflet,54.286,49.407,6.204,4.142
2247,upper leaflet,18.393,35.336,6.407,3.936
2248,upper leaflet,1.141,36.279,5.788,3.691
2249,upper leaflet,46.049,6.349,5.556,4.421
2250,upper leaflet,48.151,37.240,5.847,3.859
2251,upper leaflet,50.409,1.715,6.479,4.320
2252,upper leaflet,45.838,10.926,6.146,4.419
2253,upper leaflet,12.612,8.677,6.159,4.317
2254,upper leaflet,41.138,27.736,5.761,4.053
2255,upper leaflet,9.100,53.902,6.336,4.486
2256,upper leaflet,50.132,28.308,5.821,3.712
2257,upper leaflet,51.465,42.690,5.823,3.839
2258,upper leaflet,26.974,32.330,6.073,3.855
2259,upper leaflet,38.542,43.224,6.144,4.020
2260,upper leaflet,51.391,50.509,6.398,3.982
2261,upper leaflet,48.495,27.598,5.908,3.413
2262,upper leaflet,33.100,1.969,6.258,4.291
2263,upper leaflet,52.589,9.090,6.521,4.441
2264,upper leaflet,43.459,46.742,6.122,3.924
2265,upper leaflet,29.398,53.266,6.607,4.053
2266,upper leaflet,39.674,53.510,6.243,4.259
2267,upper leaflet,26.505,39.604,5.903,3.992
2268,upper leaflet,16.113,14.690,6.171,4.227
2269,upper leaflet,25.256,15.233,6.085,4.388
2270,upper leaflet,25.380,50.586,5.984,4.060
2271,upper leaflet,14.259,44.834,5.719,4.280
2272,upper leaflet,24.911,4.769,6.446,4.334
2273,upper leaflet,51.028,5.526,6.297,4.222
2274,upper leaflet,10.477,2.087,6.276,4.305
2275,upper leaflet,6.632,30.868,5.803,3.871
2276,upper leaflet,21.583,30.663,6.320,4.051
2277,upper leaflet,22.913,53.584,6.128,4.216
2278,upper leaflet,12.149,28.611,6.216,4.117
2279,upper leaflet,42.399,42.601,5.506,3.698
2280,upper leaflet,4.877,7.135,6.450,4.341
2281,upper leaflet,40.423,52.297,6.284,4.389
2282,upper leaflet,14.021,0.726,6.417,4.531
2283,upper leaflet,11.599,37.179,6.503,4.069
2284,upper leaflet,36.355,21.326,6.131,4.112
2285,upper leaflet,50.769,28.791,6.215,3.762
2286,upper leaflet,42.336,14.107,6.080,4.342
2287,upper leaflet,40.758,48.569,5.910,4.081
2288,upper leaflet,0.338,26.206,6.198,3.948
2289,upper leaflet,41.957,49.709,6.223,4.010
2290,upper leaflet,2.478,32.650,5.651,4.168
2291,upper leaflet,28.539,6.668,6.426,4.094
2292,upper leaflet,25.838,16.798,6.146,4.318
2293,upper leaflet,28.875,35.981,6.247,4.236
2294,upper leaflet,14.019,41.722,5.971,4.177
2295,upper leaflet,45.060,50.646,6.006,3.991
2296,upper leaflet,2.560,3.852,6.113,4.255
2297,upper leaflet,21.525,46.764,5.599,4.441
2298,upper leaflet,34.783,26.480,5.575,3.940
2299,upper leaflet,1.840,41.740,6.159,3.467
2300,upper leaflet,1.151,43.253,6.259,3.724
2301,upper leaflet,38.959,9.856,6.090,4.479
2302,upper leaflet,43.711,3.097,6.067,4.197
2303,upper leaflet,40.513,33.949,5.997,3.672
2304,upper leaflet,43.188,42.468,5.501,3.637
2305,upper leaflet,4.001,8.042,6.191,4.242
2306,upper leaflet,43.401,20.596,6.309,4.102
2307,upper leaflet,36.617,19.820,6.136,4.169
2308,upper leaflet,5.920,2.801,6.249,4.231
2309,upper leaflet,32.714,50.479,6.678,4.147
2310,upper leaflet,33.861,46.312,6.169,3.898
2311,upper leaflet,19.190,51.208,6.102,4.272
2312,upper leaflet,41.378,4.175,6.266,4.417
2313,upper leaflet,10.898,9.018,6.028,4.375
2314,upper leaflet,14.887,0.710,6.387,4.561
2315,upper leaflet,4.962,41.647,5.977,3.999
2316,upper leaflet,6.079,18.489,5.609,4.150
2317,upper leaflet,44.479,1.532,6.116,4.382
2318,upper leaflet,45.856,14.709,6.377,4.257
2319,upper leaflet,11.551,38.165,6.147,4.106
2320,upper leaflet,26.763,52.169,6.429,4.079
2321,upper leaflet,51.616,46.366,6.193,4.107
2322,upper leaflet,53.726,41.094,5.748,3.719
2323,upper leaflet,35.054,28.701,5.763,3.742
2324,upper leaflet,11.982,29.388,5.850,4.203
2325,upper leaflet,40.579,23.088,5.937,4.045
2326,upper leaflet,37.973,16.609,6.181,4.341
2327,upper leaflet,25.292,28.821,6.198,4.123
2328,upper leaflet,49.030,6.195,6.007,4.382
2329,upper leaflet,47.388,18.807,6.023,4.031
2330,upper leaflet,10.593,34.326,5.914,4.175
2331,upper leaflet,32.096,53.209,6.215,4.349
2332,upper leaflet,53.446,45.833,5.950,3.786
2333,upper leaflet,13.536,25.998,6.090,4.314
2334,upper leaflet,20.858,30.313,6.086,4.015
2335,upper leaflet,8.814,8.926,5.980,4.413
2336,upper leaflet,52.005,32.482,5.999,3.418
2337,upper leaflet,37.554,42.938,6.060,4.215
2338,upper leaflet,34.666,52.192,6.358,4.274
2339,upper leaflet,45.074,5.391,5.761,4.378
2340,upper leaflet,6.471,53.040,6.715,4.181
2341,upper leaflet,8.273,9.620,6.153,4.338
2342,upper leaflet,13.059,20.033,6.143,4.100
2343,upper leaflet,36.477,23.233,5.729,4.252
2344,upper leaflet,8.060,33.492,6.702,3.784
2345,upper leaflet,32.171,52.230,6.485,4.436
2346,upper leaflet,54.187,27.768,6.063,3.918
2347,upper leaflet,22.079,25.760,6.316,4.168
2348,upper leaflet,27.242,37.386,6.209,3.607
2349,upper leaflet,33.367,14.858,6.328,4.202
2350,upper leaflet,30.604,8.702,6.085,4.564
2351,upper leaflet,39.075,1.206,6.422,4.307
2352,upper leaflet,2.048,51.266,6.220,4.269
2353,upper leaflet,7.131,7.273,6.218,4.375
2354,upper leaflet,6.674,22.714,6.127,4.219
2355,upper leaflet,23.210,49.419,5.813,4.382
2356,upper leaflet,9.864,42.554,5.819,3.811
2357,upper leaflet,43.548,3.474,5.709,4.352
2358,upper leaflet,27.948,36.632,6.104,3.992
2359,upper leaflet,12.203,1.610,5.807,4.528
2360,upper leaflet,41.726,16.523,6.199,4.295
2361,upper leaflet,32.037,40.291,5.642,3.712
2362,upper leaflet,19.109,45.083,6.283,4.057
2363,upper leaflet,39.693,34.114,6.116,3.767
2364,upper leaflet,46.575,3.387,6.056,4.459
2365,upper leaflet,3.309,12.745,5.932,4.523
2366,upper leaflet,45.400,8.241,6.251,4.297
2367,upper leaflet,20.854,8.577,6.094,4.359
2368,upper leaflet,40.616,0.097,6.501,4.317
2369,upper leaflet,14.317,25.038,6.027,4.227
2370,upper leaflet,23.067,45.829,6.206,4.213
2371,upper leaflet,49.169,39.634,5.780,3.646
2372,upper leaflet,34.501,39.075,5.822,3.760
2373,upper leaflet,16.115,0.851,6.704,4.312
2374,upper leaflet,32.815,52.197,6.362,4.305
2375,upper leaflet,19.319,49.042,6.314,4.445
2376,upper leaflet,20.585,38.546,6.183,3.551
2377,upper leaflet,53.719,14.096,6.349,4.341
2378,upper leaflet,50.011,4.625,5.892,4.366
2379,upper leaflet,1.958,6.569,6.253,4.331
2380,upper leaflet,9.571,19.356,6.223,4.254
2381,upper leaflet,12.480,16.325,6.074,4.702
2382,upper leaflet,24.999,47.603,6.223,4.004
2383,upper leaflet,24.226,28.546,6.288,4.035
2384,upper leaflet,49.780,16.930,6.589,4.359
2385,upper leaflet,47.574,4.340,6.114,4.414
2386,upper leaflet,34.005,52.260,6.312,4.257
2387,upper leaflet,50.478,54.363,6.196,4.134
2388,upper leaflet,51.062,51.835,6.097,4.186
2389,upper leaflet,39.538,47.985,6.448,4.138
2390,upper leaflet,32.993,35.551,6.191,3.870
2391,upper leaflet,50.056,11.699,6.303,4.385
2392,upper leaflet,25.860,20.626,5.965,4.410
2393,upper leaflet,11.107,31.038,6.265,3.983
2394,upper leaflet,30.636,35.552,6.232,3.833
2395,upper leaflet,3.402,47.797,5.616,3.784
2396,upper leaflet,19.078,28.357,6.448,3.755
2397,upper leaflet,26.810,5.197,6.435,4.377
2398,upper leaflet,37.471,32.790,6.254,3.476
2399,upper leaflet,33.443,51.344,6.462,4.155
2400,upper leaflet,21.214,15.800,6.117,4.475
2401,upper leaflet,29.985,18.245,6.089,4.314
2402,upper leaflet,34.489,1.817,6.226,4.452
2403,upper leaflet,36.404,5.884,6.294,4.469
2404,upper leaflet,14.552,3.477,6.060,4.398
2405,upper leaflet,20.611,23.546,6.558,4.367
2406,upper leaflet,13.673,1.405,6.104,4.483
2407,upper leaflet,18.488,30.728,6.217,4.151
2408,upper leaflet,24.363,13.243,6.115,4.156
2409,upper leaflet,10.867,51.815,5.865,4.330
2410,upper leaflet,54.527,4.747,6.098,4.492
2411,upper leaflet,17.605,25.003,6.720,4.312
2412,upper leaflet,22.484,17.403,5.893,4.503
2413,upper leaflet,45.754,31.674,5.337,3.668
2414,upper leaflet,43.504,23.242,6.039,4.271
2415,upper leaflet,18.950,10.363,6.104,4.568
2416,upper leaflet,38.261,23.896,5.943,4.142
2417,upper leaflet,40.004,47.263,6.259,3.882
2418,upper leaflet,48.560,16.805,6.084,4.435
2419,upper leaflet,28.637,24.941,6.103,4.036
2420,upper leaflet,47.262,34.887,5.609,3.976
2421,upper leaflet,46.049,24.514,5.801,3.870
2422,upper leaflet,19.230,24.595,6.355,4.362
2423,upper leaflet,5.511,1.928,6.580,4.235
2424,upper leaflet,5.900,23.328,6.212,4.152
2425,upper leaflet,25.273,4.223,6.301,4.505
2426,upper leaflet,54.372,34.917,5.618,3.725
2427,upper leaflet,13.469,20.174,5.858,4.213
2428,upper leaflet,0.484,49.451,5.931,4.451
2429,upper leaflet,0.561,10.084,6.652,4.527
2430,upper leaflet,4.283,12.526,5.943,4.379
2431,upper leaflet,34.413,19.460,6.480,4.110
2432,upper leaflet,4.495,14.908,6.186,4.326
2433,upper leaflet,23.590,51.435,6.255,4.371
2434,upper leaflet,29.077,12.838,5.840,4.380
2435,upper leaflet,6.869,4.827,6.140,4.500
2436,upper leaflet,40.142,0.927,6.372,4.291
2437,upper leaflet,3.436,33.791,5.826,4.034
2438,upper leaflet,49.780,44.825,6.529,3.753
2439,upper leaflet,17.045,1.685,6.277,4.318
2440,upper leaflet,45.343,41.473,5.380,3.826
2441,upper leaflet,2.984,38.223,6.151,3.732
2442,upper leaflet,37.230,6.369,6.159,4.485
2443,upper leaflet,32.521,43.412,5.888,4.169
2444,upper leaflet,8.110,39.686,6.105,3.929
2445,upper leaflet,45.574,48.009,6.032,3.988
2446,upper leaflet,23.526,33.096,6.228,3.960
2447,upper leaflet,24.382,53.381,6.251,4.287
2448,upper leaflet,32.831,46.741,6.244,3.954
2449,upper leaflet,52.231,20.715,6.407,4.298
2450,upper leaflet,13.713,47.251,6.178,4.413
2451,upper leaflet,37.606,54.005,6.405,4.310
2452,upper leaflet,37.260,47.479,6.692,4.197
2453,upper leaflet,50.064,36.398,5.763,3.346
2454,upper leaflet,30.384,30.121,6.355,4.086
2455,upper leaflet,9.443,15.379,6.150,4.308
2456,upper leaflet,13.489,46.733,5.999,4.282
2457,upper leaflet,8.057,24.020,5.999,4.376
2458,upper leaflet,14.817,10.880,6.224,4.361
2459,upper leaflet,1.825,27.016,5.739,4.064
2460,upper leaflet,3.732,37.696,6.256,3.948
2461,upper leaflet,43.468,26.304,6.032,3.845
2462,upper leaflet,39.284,44.043,5.842,4.015
2463,upper leaflet,33.418,0.196,6.149,4.325
2464,upper leaflet,42.967,15.204,6.172,4.200
2465,upper leaflet,24.599,42.567,5.934,3.957
2466,upper leaflet,26.670,17.985,6.377,4.269
2467,upper leaflet,16.113,14.201,6.271,4.148
2468,upper leaflet,50.371,8.349,6.496,4.459
2469,upper leaflet,39.859,7.970,6.048,4.305
2470,upper leaflet,37.351,23.969,5.874,4.250
2471,upper leaflet,45.924,43.306,5.987,3.808
2472,upper leaflet,17.119,14.458,6.258,4.433
2473,upper leaflet,36.749,13.170,6.345,4.352
2474,upper leaflet,37.243,48.432,6.533,4.162
2475,upper leaflet,26.985,51.421,6.329,3.974
2476,upper leaflet,43.531,1.462,6.253,4.214
2477,upper leaflet,0.038,7.493,5.911,4.574
2478,upper leaflet,33.737,25.215,5.930,3.871
2479,upper leaflet,23.010,39.859,5.923,4.077
2480,upper leaflet,40.675,17.969,6.061,4.118
2481,upper leaflet,21.662,49.360,5.899,4.255
2482,upper leaflet,1.160,13.158,6.022,4.497
